date,home_team,away_team,home_score,away_score,tournament,neutral,year,home_elo,away_elo,elo_diff,result
1995-12-02,Algeria,Ivory Coast,0.0,0.0,Friendly,True,1995,1575.0,1652.0,-77.0,draw
1995-12-12,England,Portugal,1.0,1.0,Friendly,False,1995,1869.0,1865.0,4.0,draw
1995-12-15,South Africa,Germany,0.0,0.0,Friendly,False,1995,1676.0,2031.0,-355.0,draw
1995-12-20,Brazil,Colombia,3.0,1.0,Friendly,False,1995,2114.0,1856.0,258.0,home_win
1995-12-29,Egypt,Ghana,1.0,2.0,Friendly,False,1995,1628.0,1660.0,-32.0,away_win
1996-01-03,Morocco,Tunisia,3.0,1.0,Friendly,False,1996,1664.0,1629.0,35.0,home_win
1996-01-05,Saudi Arabia,Ghana,1.0,1.0,Friendly,False,1996,1631.0,1580.0,51.0,draw
1996-01-08,Egypt,Tunisia,2.0,1.0,Friendly,False,1996,1604.0,1629.0,-25.0,home_win
1996-01-12,Brazil,Canada,4.0,1.0,Gold Cup,True,1996,2068.0,1675.0,393.0,home_win
1996-01-14,Ivory Coast,Ghana,0.0,2.0,African Cup of Nations,True,1996,1511.0,1580.0,-69.0,away_win
1996-01-18,United States,Brazil,0.0,1.0,Gold Cup,False,1996,1709.0,2068.0,-359.0,away_win
1996-01-19,Ghana,Tunisia,2.0,1.0,African Cup of Nations,True,1996,1580.0,1629.0,-49.0,home_win
1996-01-21,Mexico,Brazil,2.0,0.0,Gold Cup,True,1996,1796.0,2068.0,-272.0,home_win
1996-01-24,South Africa,Egypt,0.0,1.0,African Cup of Nations,False,1996,1754.0,1604.0,150.0,away_win
1996-01-25,Tunisia,Ivory Coast,3.0,1.0,African Cup of Nations,True,1996,1629.0,1511.0,118.0,home_win
1996-01-27,South Africa,Algeria,2.0,1.0,African Cup of Nations,False,1996,1754.0,1604.0,150.0,home_win
1996-01-28,Ghana,DR Congo,1.0,0.0,African Cup of Nations,True,1996,1580.0,1496.0,84.0,home_win
1996-01-31,South Africa,Ghana,3.0,0.0,African Cup of Nations,False,1996,1754.0,1580.0,174.0,home_win
1996-02-03,South Africa,Tunisia,2.0,0.0,African Cup of Nations,False,1996,1754.0,1629.0,125.0,home_win
1996-02-07,Spain,Norway,1.0,0.0,Friendly,False,1996,2025.0,1854.0,171.0,home_win
1996-02-10,Australia,Japan,1.0,4.0,Friendly,False,1996,1752.0,1747.0,5.0,away_win
1996-02-14,Australia,Japan,3.0,0.0,Friendly,False,1996,1752.0,1747.0,5.0,home_win
1996-02-18,Qatar,Ecuador,1.0,1.0,Friendly,False,1996,1511.0,1691.0,-180.0,draw
1996-02-21,Portugal,Germany,1.0,2.0,Friendly,False,1996,1888.0,2081.0,-193.0,away_win
1996-02-22,Japan,Sweden,1.0,1.0,Lunar New Year Cup,True,1996,1747.0,1818.0,-71.0,draw
1996-02-25,Australia,Sweden,0.0,2.0,Friendly,False,1996,1752.0,1818.0,-66.0,away_win
1996-02-25,Qatar,Ecuador,1.0,2.0,Friendly,False,1996,1511.0,1691.0,-180.0,away_win
1996-02-28,Australia,Sweden,0.0,0.0,Friendly,False,1996,1752.0,1818.0,-66.0,draw
1996-03-13,Croatia,South Korea,3.0,0.0,Friendly,False,1996,1889.0,1557.0,332.0,home_win
1996-03-20,Egypt,Morocco,0.0,2.0,United Arab Emirates Friendship Tournament,True,1996,1604.0,1664.0,-60.0,away_win
1996-03-23,South Korea,Morocco,2.0,2.0,United Arab Emirates Friendship Tournament,True,1996,1557.0,1664.0,-107.0,draw
1996-03-25,Egypt,South Korea,1.0,1.0,United Arab Emirates Friendship Tournament,True,1996,1604.0,1557.0,47.0,draw
1996-03-27,Austria,Switzerland,1.0,0.0,Friendly,False,1996,1731.0,1721.0,10.0,home_win
1996-03-27,Belgium,France,0.0,2.0,Friendly,False,1996,1756.0,2015.0,-259.0,away_win
1996-03-27,Brazil,Ghana,8.0,2.0,Friendly,False,1996,2068.0,1580.0,488.0,home_win
1996-03-27,Scotland,Australia,1.0,0.0,Friendly,False,1996,1813.0,1752.0,61.0,home_win
1996-04-21,Paraguay,Bosnia and Herzegovina,3.0,0.0,Friendly,False,1996,1817.0,1604.0,213.0,home_win
1996-04-24,Colombia,Paraguay,1.0,0.0,FIFA World Cup qualification,False,1996,1913.0,1817.0,96.0,home_win
1996-04-24,England,Croatia,0.0,0.0,Friendly,False,1996,1956.0,1889.0,67.0,draw
1996-04-24,Netherlands,Germany,0.0,1.0,Friendly,False,1996,1961.0,2081.0,-120.0,away_win
1996-04-24,Norway,Spain,0.0,0.0,Friendly,False,1996,1854.0,2025.0,-171.0,draw
1996-04-24,South Africa,Brazil,2.0,3.0,Friendly,False,1996,1754.0,2068.0,-314.0,away_win
1996-05-16,South Korea,Sweden,0.0,2.0,Friendly,False,1996,1557.0,1818.0,-261.0,away_win
1996-05-17,Iran,Qatar,2.0,0.0,Friendly,False,1996,1667.0,1511.0,156.0,home_win
1996-05-26,Ghana,Egypt,0.0,2.0,Friendly,False,1996,1580.0,1604.0,-24.0,away_win
1996-05-26,Tunisia,Senegal,2.0,0.0,Friendly,False,1996,1629.0,1448.0,181.0,home_win
1996-05-26,United States,Scotland,2.0,1.0,Friendly,False,1996,1709.0,1813.0,-104.0,home_win
1996-05-29,Colombia,Scotland,1.0,0.0,Friendly,True,1996,1913.0,1813.0,100.0,home_win
1996-05-29,Japan,Mexico,3.0,2.0,Kirin Cup,False,1996,1747.0,1796.0,-49.0,home_win
1996-06-01,Germany,France,0.0,1.0,Friendly,False,1996,2081.0,2015.0,66.0,away_win
1996-06-01,Qatar,Iran,0.0,1.0,Friendly,False,1996,1511.0,1667.0,-156.0,away_win
1996-06-02,Ecuador,Argentina,2.0,0.0,FIFA World Cup qualification,False,1996,1691.0,1796.0,-105.0,home_win
1996-06-02,Uruguay,Paraguay,0.0,2.0,FIFA World Cup qualification,False,1996,1772.0,1817.0,-45.0,away_win
1996-06-08,England,Switzerland,1.0,1.0,UEFA Euro,False,1996,1956.0,1721.0,235.0,draw
1996-06-10,Netherlands,Scotland,0.0,0.0,UEFA Euro,True,1996,1961.0,1813.0,148.0,draw
1996-06-11,Turkey,Croatia,0.0,1.0,UEFA Euro,True,1996,1697.0,1889.0,-192.0,away_win
1996-06-13,Switzerland,Netherlands,0.0,2.0,UEFA Euro,True,1996,1721.0,1961.0,-240.0,away_win
1996-06-14,Portugal,Turkey,1.0,0.0,UEFA Euro,True,1996,1888.0,1697.0,191.0,home_win
1996-06-15,England,Scotland,2.0,0.0,UEFA Euro,False,1996,1956.0,1813.0,143.0,home_win
1996-06-15,France,Spain,1.0,1.0,UEFA Euro,True,1996,2015.0,2025.0,-10.0,draw
1996-06-16,United States,Mexico,2.0,2.0,USA Cup,False,1996,1709.0,1796.0,-87.0,draw
1996-06-18,England,Netherlands,4.0,1.0,UEFA Euro,False,1996,1956.0,1961.0,-5.0,home_win
1996-06-18,Scotland,Switzerland,1.0,0.0,UEFA Euro,True,1996,1813.0,1721.0,92.0,home_win
1996-06-19,Croatia,Portugal,0.0,3.0,UEFA Euro,True,1996,1889.0,1888.0,1.0,away_win
1996-06-22,England,Spain,0.0,0.0,UEFA Euro,False,1996,1956.0,2025.0,-69.0,draw
1996-06-22,France,Netherlands,0.0,0.0,UEFA Euro,True,1996,2015.0,1961.0,54.0,draw
1996-06-23,Germany,Croatia,2.0,1.0,UEFA Euro,True,1996,2081.0,1889.0,192.0,home_win
1996-06-26,England,Germany,1.0,1.0,UEFA Euro,False,1996,1956.0,2081.0,-125.0,draw
1996-07-07,Colombia,Uruguay,3.0,1.0,FIFA World Cup qualification,False,1996,1913.0,1772.0,141.0,home_win
1996-08-13,Jordan,Iraq,0.0,1.0,AFC Asian Cup qualification,False,1996,1336.0,1650.0,-314.0,away_win
1996-08-25,Japan,Uruguay,5.0,3.0,Friendly,False,1996,1747.0,1772.0,-25.0,home_win
1996-08-29,Morocco,DR Congo,7.0,0.0,Friendly,False,1996,1664.0,1496.0,168.0,home_win
1996-08-30,Canada,Panama,3.0,1.0,FIFA World Cup qualification,False,1996,1675.0,1375.0,300.0,home_win
1996-08-31,Austria,Scotland,0.0,0.0,FIFA World Cup qualification,False,1996,1731.0,1813.0,-82.0,draw
1996-08-31,Belgium,Turkey,2.0,1.0,FIFA World Cup qualification,False,1996,1756.0,1697.0,59.0,home_win
1996-08-31,France,Mexico,2.0,0.0,Friendly,False,1996,2015.0,1796.0,219.0,home_win
1996-08-31,Netherlands,Brazil,2.0,2.0,Friendly,False,1996,1961.0,2068.0,-107.0,draw
1996-09-01,Argentina,Paraguay,1.0,1.0,FIFA World Cup qualification,False,1996,1796.0,1817.0,-21.0,draw
1996-09-11,Japan,Uzbekistan,1.0,0.0,Friendly,False,1996,1747.0,1594.0,153.0,home_win
1996-09-14,Australia,Ghana,2.0,0.0,Simba Tournament,True,1996,1752.0,1580.0,172.0,home_win
1996-09-18,South Africa,Australia,2.0,0.0,Simba Tournament,False,1996,1754.0,1752.0,2.0,home_win
1996-09-21,South Africa,Ghana,0.0,0.0,Simba Tournament,False,1996,1754.0,1580.0,174.0,draw
1996-10-03,Saudi Arabia,New Zealand,3.0,0.0,Friendly,False,1996,1631.0,1473.0,158.0,home_win
1996-10-05,Qatar,New Zealand,3.0,2.0,Friendly,False,1996,1511.0,1473.0,38.0,home_win
1996-10-06,Algeria,Ivory Coast,4.0,1.0,African Cup of Nations qualification,False,1996,1604.0,1511.0,93.0,home_win
1996-10-08,Bosnia and Herzegovina,Croatia,1.0,4.0,FIFA World Cup qualification,True,1996,1604.0,1889.0,-285.0,away_win
1996-10-09,Ecuador,Colombia,0.0,1.0,FIFA World Cup qualification,False,1996,1691.0,1913.0,-222.0,away_win
1996-10-09,France,Turkey,4.0,0.0,Friendly,False,1996,2015.0,1697.0,318.0,home_win
1996-10-09,Saudi Arabia,Australia,0.0,0.0,Friendly,False,1996,1631.0,1752.0,-121.0,draw
1996-10-09,Sweden,Austria,0.0,1.0,FIFA World Cup qualification,False,1996,1818.0,1731.0,87.0,away_win
1996-10-13,Japan,Tunisia,1.0,0.0,Friendly,False,1996,1747.0,1629.0,118.0,home_win
1996-10-19,Qatar,Saudi Arabia,2.0,2.0,Gulf Cup,True,1996,1511.0,1631.0,-120.0,draw
1996-10-23,Mexico,Ecuador,0.0,1.0,Friendly,True,1996,1796.0,1691.0,105.0,away_win
1996-10-27,Panama,Canada,0.0,0.0,FIFA World Cup qualification,False,1996,1375.0,1675.0,-300.0,draw
1996-11-09,South Africa,DR Congo,1.0,0.0,FIFA World Cup qualification,False,1996,1754.0,1496.0,258.0,home_win
1996-11-10,Paraguay,Ecuador,1.0,0.0,FIFA World Cup qualification,False,1996,1817.0,1691.0,126.0,home_win
1996-11-10,Scotland,Sweden,1.0,0.0,FIFA World Cup qualification,False,1996,1813.0,1818.0,-5.0,home_win
1996-11-10,Switzerland,Norway,0.0,1.0,FIFA World Cup qualification,False,1996,1721.0,1854.0,-133.0,away_win
1996-11-23,South Korea,Colombia,4.0,1.0,Friendly,False,1996,1557.0,1913.0,-356.0,home_win
1996-12-05,Iran,Iraq,1.0,2.0,AFC Asian Cup,True,1996,1667.0,1650.0,17.0,away_win
1996-12-08,Saudi Arabia,Iraq,1.0,0.0,AFC Asian Cup,True,1996,1631.0,1650.0,-19.0,home_win
1996-12-09,Japan,Uzbekistan,4.0,0.0,AFC Asian Cup,True,1996,1747.0,1594.0,153.0,home_win
1996-12-11,Morocco,Croatia,2.0,2.0,King Hassan II Tournament,False,1996,1664.0,1889.0,-225.0,draw
1996-12-11,Saudi Arabia,Iran,0.0,3.0,AFC Asian Cup,True,1996,1631.0,1667.0,-36.0,away_win
1996-12-14,Belgium,Netherlands,0.0,3.0,FIFA World Cup qualification,False,1996,1756.0,1961.0,-205.0,away_win
1996-12-14,Portugal,Germany,0.0,0.0,FIFA World Cup qualification,False,1996,1888.0,2081.0,-193.0,draw
1996-12-16,South Korea,Iran,2.0,6.0,AFC Asian Cup,True,1996,1557.0,1667.0,-110.0,away_win
1996-12-18,Brazil,Bosnia and Herzegovina,1.0,0.0,Friendly,False,1996,2068.0,1604.0,464.0,home_win
1996-12-19,Iran,Saudi Arabia,0.0,0.0,AFC Asian Cup,True,1996,1667.0,1631.0,36.0,draw
1997-01-04,Tunisia,Algeria,0.0,0.0,Friendly,False,1997,1665.0,1556.0,109.0,draw
1997-01-12,Ghana,Morocco,2.0,2.0,FIFA World Cup qualification,False,1997,1474.0,1738.0,-264.0,draw
1997-01-12,Tunisia,Egypt,1.0,0.0,FIFA World Cup qualification,False,1997,1665.0,1591.0,74.0,home_win
1997-01-12,Uruguay,Argentina,0.0,0.0,FIFA World Cup qualification,False,1997,1754.0,1834.0,-80.0,draw
1997-01-18,Australia,New Zealand,1.0,0.0,Friendly,False,1997,1845.0,1429.0,416.0,home_win
1997-01-18,South Korea,Norway,1.0,0.0,Friendly,True,1997,1742.0,1857.0,-115.0,home_win
1997-01-19,United States,Mexico,0.0,2.0,USA Cup,False,1997,1720.0,1789.0,-69.0,away_win
1997-01-22,Australia,South Korea,2.0,1.0,Friendly,False,1997,1845.0,1742.0,103.0,home_win
1997-01-22,New Zealand,Norway,0.0,3.0,Friendly,True,1997,1429.0,1857.0,-428.0,away_win
1997-01-22,Portugal,France,0.0,2.0,Friendly,False,1997,1886.0,2013.0,-127.0,away_win
1997-01-25,Australia,Norway,1.0,0.0,Friendly,False,1997,1845.0,1857.0,-12.0,home_win
1997-01-25,South Korea,New Zealand,3.0,1.0,Friendly,True,1997,1742.0,1429.0,313.0,home_win
1997-02-05,Mexico,Ecuador,3.0,1.0,Friendly,False,1997,1789.0,1759.0,30.0,home_win
1997-02-11,Ecuador,Uruguay,4.0,0.0,FIFA World Cup qualification,False,1997,1759.0,1754.0,5.0,home_win
1997-02-12,Colombia,Argentina,0.0,1.0,FIFA World Cup qualification,False,1997,1787.0,1834.0,-47.0,away_win
1997-02-13,Japan,Sweden,0.0,1.0,King's Cup,True,1997,1753.0,1820.0,-67.0,away_win
1997-02-16,Iraq,Jordan,1.0,0.0,Friendly,False,1997,1596.0,1467.0,129.0,home_win
1997-02-26,France,Netherlands,2.0,1.0,Friendly,False,1997,2013.0,1938.0,75.0,home_win
1997-03-02,Mexico,Canada,4.0,0.0,FIFA World Cup qualification,False,1997,1789.0,1525.0,264.0,home_win
1997-03-16,United States,Canada,3.0,0.0,FIFA World Cup qualification,False,1997,1720.0,1525.0,195.0,home_win
1997-03-29,England,Mexico,2.0,0.0,Friendly,False,1997,2003.0,1789.0,214.0,home_win
1997-04-02,France,Sweden,1.0,0.0,Friendly,False,1997,2013.0,1820.0,193.0,home_win
1997-04-02,Paraguay,Colombia,2.0,1.0,FIFA World Cup qualification,False,1997,1750.0,1787.0,-37.0,home_win
1997-04-02,Scotland,Austria,2.0,0.0,FIFA World Cup qualification,False,1997,1791.0,1747.0,44.0,home_win
1997-04-02,Turkey,Netherlands,1.0,0.0,FIFA World Cup qualification,False,1997,1714.0,1938.0,-224.0,home_win
1997-04-20,United States,Mexico,2.0,2.0,FIFA World Cup qualification,False,1997,1720.0,1789.0,-69.0,draw
1997-04-27,DR Congo,South Africa,1.0,2.0,FIFA World Cup qualification,True,1997,1448.0,1671.0,-223.0,away_win
1997-04-30,Argentina,Ecuador,2.0,1.0,FIFA World Cup qualification,False,1997,1834.0,1759.0,75.0,home_win
1997-04-30,Brazil,Mexico,4.0,0.0,Friendly,True,1997,2179.0,1789.0,390.0,home_win
1997-04-30,Paraguay,Uruguay,3.0,1.0,FIFA World Cup qualification,False,1997,1750.0,1754.0,-4.0,home_win
1997-04-30,Sweden,Scotland,2.0,1.0,FIFA World Cup qualification,False,1997,1820.0,1791.0,29.0,home_win
1997-04-30,Turkey,Belgium,1.0,3.0,FIFA World Cup qualification,False,1997,1714.0,1799.0,-85.0,away_win
1997-05-08,Ivory Coast,Senegal,4.0,1.0,Friendly,False,1997,1529.0,1429.0,100.0,home_win
1997-05-21,Japan,South Korea,1.0,1.0,Friendly,False,1997,1753.0,1742.0,11.0,draw
1997-05-24,England,South Africa,2.0,1.0,Friendly,False,1997,2003.0,1671.0,332.0,home_win
1997-05-30,Norway,Brazil,4.0,2.0,Friendly,False,1997,1857.0,2179.0,-322.0,home_win
1997-05-31,Tunisia,Algeria,0.0,1.0,Friendly,False,1997,1665.0,1556.0,109.0,away_win
1997-06-03,France,Brazil,1.0,1.0,Tournoi de France,False,1997,2013.0,2179.0,-166.0,draw
1997-06-04,South Africa,Netherlands,0.0,2.0,Friendly,False,1997,1671.0,1938.0,-267.0,away_win
1997-06-04,United States,Paraguay,0.0,0.0,Friendly,False,1997,1720.0,1750.0,-30.0,draw
1997-06-05,Senegal,Algeria,0.0,0.0,Friendly,False,1997,1429.0,1556.0,-127.0,draw
1997-06-07,France,England,0.0,1.0,Tournoi de France,False,1997,2013.0,2003.0,10.0,away_win
1997-06-08,Morocco,Ghana,1.0,0.0,FIFA World Cup qualification,False,1997,1738.0,1474.0,264.0,home_win
1997-06-08,Egypt,Tunisia,0.0,0.0,FIFA World Cup qualification,False,1997,1591.0,1665.0,-74.0,draw
1997-06-08,Japan,Croatia,4.0,3.0,Kirin Cup,False,1997,1753.0,1869.0,-116.0,home_win
1997-06-08,Uruguay,Colombia,1.0,1.0,FIFA World Cup qualification,False,1997,1754.0,1787.0,-33.0,draw
1997-06-10,England,Brazil,0.0,1.0,Tournoi de France,True,1997,2003.0,2179.0,-176.0,away_win
1997-06-11,Argentina,Ecuador,0.0,0.0,Copa América,True,1997,1834.0,1759.0,75.0,draw
1997-06-12,Croatia,Turkey,1.0,1.0,Kirin Cup,True,1997,1869.0,1714.0,155.0,draw
1997-06-12,South Korea,Egypt,3.0,1.0,Korea Cup,False,1997,1742.0,1591.0,151.0,home_win
1997-06-13,Mexico,Colombia,2.0,1.0,Copa América,True,1997,1789.0,1787.0,2.0,home_win
1997-06-14,South Korea,Ghana,3.0,0.0,Korea Cup,False,1997,1742.0,1474.0,268.0,home_win
1997-06-14,Paraguay,Ecuador,0.0,2.0,Copa América,True,1997,1750.0,1759.0,-9.0,away_win
1997-06-15,Japan,Turkey,1.0,0.0,Kirin Cup,False,1997,1753.0,1714.0,39.0,home_win
1997-06-16,Brazil,Mexico,3.0,2.0,Copa América,True,1997,2179.0,1789.0,390.0,home_win
1997-06-16,Egypt,Ghana,2.0,0.0,Korea Cup,True,1997,1591.0,1474.0,117.0,home_win
1997-06-17,Argentina,Paraguay,1.0,1.0,Copa América,True,1997,1834.0,1750.0,84.0,draw
1997-06-19,Brazil,Colombia,2.0,0.0,Copa América,True,1997,2179.0,1787.0,392.0,home_win
1997-06-21,Morocco,Egypt,1.0,0.0,African Cup of Nations qualification,False,1997,1738.0,1591.0,147.0,home_win
1997-06-22,Brazil,Paraguay,2.0,0.0,Copa América,True,1997,2179.0,1750.0,429.0,home_win
1997-06-22,Ecuador,Mexico,1.0,1.0,Copa América,True,1997,1759.0,1789.0,-30.0,draw
1997-06-22,Ivory Coast,Algeria,2.0,1.0,African Cup of Nations qualification,False,1997,1529.0,1556.0,-27.0,home_win
1997-06-28,New Zealand,Australia,0.0,3.0,FIFA World Cup qualification,False,1997,1429.0,1845.0,-416.0,away_win
1997-07-06,Australia,New Zealand,2.0,0.0,FIFA World Cup qualification,False,1997,1845.0,1429.0,416.0,home_win
1997-07-06,Paraguay,Argentina,1.0,2.0,FIFA World Cup qualification,False,1997,1750.0,1834.0,-84.0,away_win
1997-07-13,Egypt,Senegal,2.0,0.0,African Cup of Nations qualification,False,1997,1591.0,1429.0,162.0,home_win
1997-07-20,Colombia,Ecuador,1.0,0.0,FIFA World Cup qualification,False,1997,1787.0,1759.0,28.0,home_win
1997-07-27,Morocco,Senegal,3.0,0.0,African Cup of Nations qualification,False,1997,1738.0,1429.0,309.0,home_win
1997-08-07,United States,Ecuador,0.0,1.0,Friendly,False,1997,1720.0,1759.0,-39.0,away_win
1997-08-10,South Korea,Brazil,1.0,2.0,Friendly,False,1997,1742.0,2179.0,-437.0,away_win
1997-08-13,Japan,Brazil,0.0,3.0,Friendly,False,1997,1753.0,2179.0,-426.0,away_win
1997-08-17,Canada,Iran,0.0,1.0,Friendly,False,1997,1525.0,1675.0,-150.0,away_win
1997-08-20,Ecuador,Paraguay,2.0,1.0,FIFA World Cup qualification,False,1997,1759.0,1750.0,9.0,home_win
1997-09-06,Austria,Sweden,1.0,0.0,FIFA World Cup qualification,False,1997,1747.0,1820.0,-73.0,home_win
1997-09-06,Croatia,Bosnia and Herzegovina,3.0,2.0,FIFA World Cup qualification,False,1997,1869.0,1628.0,241.0,home_win
1997-09-06,Germany,Portugal,1.0,1.0,FIFA World Cup qualification,False,1997,2069.0,1886.0,183.0,draw
1997-09-06,Netherlands,Belgium,3.0,1.0,FIFA World Cup qualification,False,1997,1938.0,1799.0,139.0,home_win
1997-09-07,Japan,Uzbekistan,6.0,3.0,FIFA World Cup qualification,False,1997,1753.0,1561.0,192.0,home_win
1997-09-10,Brazil,Ecuador,4.0,2.0,Friendly,False,1997,2179.0,1759.0,420.0,home_win
1997-09-10,Norway,Switzerland,5.0,0.0,FIFA World Cup qualification,False,1997,1857.0,1675.0,182.0,home_win
1997-09-12,South Korea,Uzbekistan,2.0,1.0,FIFA World Cup qualification,False,1997,1742.0,1561.0,181.0,home_win
1997-09-19,Iran,Saudi Arabia,1.0,1.0,FIFA World Cup qualification,False,1997,1675.0,1634.0,41.0,draw
1997-09-28,Japan,South Korea,1.0,2.0,FIFA World Cup qualification,False,1997,1753.0,1742.0,11.0,away_win
1997-10-03,Iran,Qatar,3.0,0.0,FIFA World Cup qualification,False,1997,1675.0,1544.0,131.0,home_win
1997-10-08,Norway,Colombia,0.0,0.0,Friendly,False,1997,1857.0,1787.0,70.0,draw
1997-10-09,Brazil,Morocco,2.0,0.0,Friendly,False,1997,2179.0,1738.0,441.0,home_win
1997-10-11,France,South Africa,2.0,1.0,Friendly,False,1997,2013.0,1671.0,342.0,home_win
1997-10-11,Netherlands,Turkey,0.0,0.0,FIFA World Cup qualification,False,1997,1938.0,1714.0,224.0,draw
1997-10-11,Saudi Arabia,Qatar,1.0,0.0,FIFA World Cup qualification,False,1997,1634.0,1544.0,90.0,home_win
1997-10-11,Uzbekistan,Japan,1.0,1.0,FIFA World Cup qualification,False,1997,1561.0,1753.0,-192.0,draw
1997-10-12,Argentina,Uruguay,0.0,0.0,FIFA World Cup qualification,False,1997,1834.0,1754.0,80.0,draw
1997-10-12,Canada,Mexico,2.0,2.0,FIFA World Cup qualification,False,1997,1525.0,1789.0,-264.0,draw
1997-10-18,Uzbekistan,South Korea,1.0,5.0,FIFA World Cup qualification,False,1997,1561.0,1742.0,-181.0,away_win
1997-10-24,Saudi Arabia,Iran,1.0,0.0,FIFA World Cup qualification,False,1997,1634.0,1675.0,-41.0,home_win
1997-11-01,South Korea,Japan,0.0,2.0,FIFA World Cup qualification,False,1997,1742.0,1753.0,-11.0,away_win
1997-11-02,Mexico,United States,0.0,0.0,FIFA World Cup qualification,False,1997,1789.0,1720.0,69.0,draw
1997-11-05,Tunisia,Bosnia and Herzegovina,2.0,1.0,Friendly,False,1997,1665.0,1628.0,37.0,home_win
1997-11-07,Qatar,Iran,2.0,0.0,FIFA World Cup qualification,False,1997,1544.0,1675.0,-131.0,home_win
1997-11-09,Canada,United States,0.0,3.0,FIFA World Cup qualification,False,1997,1525.0,1720.0,-195.0,away_win
1997-11-12,France,Scotland,2.0,1.0,Friendly,False,1997,2013.0,1791.0,222.0,home_win
1997-11-12,Qatar,Saudi Arabia,0.0,1.0,FIFA World Cup qualification,False,1997,1544.0,1634.0,-90.0,away_win
1997-11-15,Germany,South Africa,3.0,0.0,Friendly,False,1997,2069.0,1671.0,398.0,home_win
1997-11-16,Argentina,Colombia,1.0,1.0,FIFA World Cup qualification,False,1997,1834.0,1787.0,47.0,draw
1997-11-16,Japan,Iran,3.0,2.0,FIFA World Cup qualification,True,1997,1753.0,1675.0,78.0,home_win
1997-11-16,Uruguay,Ecuador,5.0,3.0,FIFA World Cup qualification,False,1997,1754.0,1759.0,-5.0,home_win
1997-11-22,Iran,Australia,1.0,1.0,FIFA World Cup qualification,False,1997,1675.0,1845.0,-170.0,draw
1997-11-29,Australia,Iran,2.0,2.0,FIFA World Cup qualification,False,1997,1845.0,1675.0,170.0,draw
1997-11-30,Senegal,Cape Verde,2.0,0.0,Amílcar Cabral Cup,True,1997,1429.0,1256.0,173.0,home_win
1997-12-03,Egypt,Ghana,3.0,2.0,Friendly,False,1997,1591.0,1474.0,117.0,home_win
1997-12-07,South Africa,Brazil,1.0,2.0,Friendly,False,1997,1671.0,2179.0,-508.0,away_win
1997-12-12,Mexico,Australia,1.0,3.0,Confederations Cup,True,1997,1789.0,1845.0,-56.0,away_win
1997-12-12,Saudi Arabia,Brazil,0.0,3.0,Confederations Cup,False,1997,1634.0,2179.0,-545.0,away_win
1997-12-14,Australia,Brazil,0.0,0.0,Confederations Cup,True,1997,1845.0,2179.0,-334.0,draw
1997-12-14,Saudi Arabia,Mexico,0.0,5.0,Confederations Cup,False,1997,1634.0,1789.0,-155.0,away_win
1997-12-16,Brazil,Mexico,3.0,2.0,Confederations Cup,True,1997,2179.0,1789.0,390.0,home_win
1997-12-16,Saudi Arabia,Australia,1.0,0.0,Confederations Cup,False,1997,1634.0,1845.0,-211.0,home_win
1997-12-17,Uruguay,South Africa,4.0,3.0,Confederations Cup,True,1997,1754.0,1671.0,83.0,home_win
1997-12-19,Uruguay,Australia,0.0,1.0,Confederations Cup,True,1997,1754.0,1845.0,-91.0,away_win
1997-12-20,Egypt,Algeria,1.0,2.0,Friendly,False,1997,1591.0,1556.0,35.0,away_win
1997-12-21,Brazil,Australia,6.0,0.0,Confederations Cup,True,1997,2179.0,1845.0,334.0,home_win
1997-12-24,Egypt,Algeria,1.0,2.0,Friendly,False,1997,1591.0,1556.0,35.0,away_win
1998-01-24,United States,Sweden,1.0,0.0,Friendly,False,1998,1694.0,1883.0,-189.0,home_win
1998-01-27,Egypt,South Korea,0.0,2.0,King's Cup,True,1998,1640.0,1720.0,-80.0,away_win
1998-01-28,France,Spain,1.0,0.0,Friendly,False,1998,2076.0,1978.0,98.0,home_win
1998-01-31,Egypt,South Korea,1.0,1.0,King's Cup,True,1998,1640.0,1720.0,-80.0,draw
1998-02-07,New Zealand,South Korea,0.0,1.0,Friendly,False,1998,1535.0,1720.0,-185.0,away_win
1998-02-09,Ghana,Tunisia,2.0,0.0,African Cup of Nations,True,1998,1549.0,1627.0,-78.0,home_win
1998-02-10,United States,Brazil,1.0,0.0,Gold Cup,False,1998,1694.0,2051.0,-357.0,home_win
1998-02-11,Australia,South Korea,1.0,0.0,Friendly,False,1998,1746.0,1720.0,26.0,home_win
1998-02-11,South Africa,Ivory Coast,1.0,1.0,African Cup of Nations,True,1998,1664.0,1609.0,55.0,draw
1998-02-12,Tunisia,DR Congo,2.0,1.0,African Cup of Nations,True,1998,1627.0,1507.0,120.0,home_win
1998-02-15,Australia,Japan,0.0,3.0,Friendly,False,1998,1746.0,1646.0,100.0,away_win
1998-02-15,United States,Mexico,0.0,1.0,Gold Cup,False,1998,1694.0,1862.0,-168.0,away_win
